Open Time,Open,High,Low,Close,Volume,Close Time,Quote Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,zero
1684353600000,27385.09000000,27467.02000000,27274.45000000,27340.59000000,2209.39420000,1684357199999,60478365.21663310,52868,1140.39977000,31221091.01326750,0
1684357200000,27340.60000000,27500.00000000,27275.00000000,27364.96000000,1881.97764000,1684360799999,51533903.73225710,46526,930.40417000,25480755.13844790,0
1684360800000,27364.96000000,27388.88000000,27301.12000000,27333.73000000,973.19375000,1684364399999,26604702.94437170,28420,484.00078000,13231182.82208640,0
1684364400000,27333.72000000,27431.00000000,27333.72000000,27405.61000000,1145.21587000,1684367999999,31373965.31724390,25842,611.60504000,16754376.78675900,0
1684368000000,27405.62000000,27485.33000000,27354.15000000,27357.42000000,1554.65732000,1684371599999,42598868.17172240,39766,784.48781000,21496743.66800350,0
1684371600000,27357.42000000,27392.55000000,27306.59000000,27323.21000000,963.18663000,1684375199999,26350625.61317710,23337,419.15966000,11467185.88316090,0
1684375200000,27323.21000000,27388.86000000,27286.58000000,27349.32000000,1112.44294000,1684378799999,30414676.85429850,22774,602.55925000,16475728.27881080,0
1684378800000,27349.32000000,27378.90000000,27331.90000000,27365.69000000,1163.73376000,1684382399999,31834593.30129260,29270,597.93229000,16356331.75973360,0
1684382400000,27365.69000000,27367.09000000,27300.00000000,27302.62000000,803.62547000,1684385999999,21964475.96054910,25464,312.71589000,8546827.35547070,0
1684386000000,27302.62000000,27318.63000000,27217.01000000,27220.16000000,1187.68354000,1684389599999,32392149.75153010,32132,532.47739000,14522528.48081830,0
1684389600000,27220.16000000,27250.00000000,27152.29000000,27210.88000000,1481.05219000,1684393199999,40291319.88601800,43475,702.78095000,19120004.68644650,0
1684393200000,27210.89000000,27454.14000000,27200.00000000,27391.61000000,2215.54298000,1684396799999,60549698.31911460,55635,1275.16576000,34842757.07305830,0
1684396800000,27391.61000000,27440.01000000,27346.45000000,27388.54000000,1700.75228000,1684400399999,46594288.35699750,39336,862.52801000,23628718.96303820,0
1684400400000,27388.53000000,27430.00000000,27354.63000000,27405.00000000,1177.10188000,1684403999999,32237660.94959530,30477,574.44618000,15733330.90074730,0
1684404000000,27405.00000000,27423.74000000,27334.02000000,27347.86000000,1060.68169000,1684407599999,29042393.76457640,27241,489.41784000,13400671.63718620,0
1684407600000,27347.86000000,27400.00000000,27342.62000000,27398.97000000,994.18461000,1684411199999,27210275.22615690,26865,486.71654000,13320538.83578380,0
1684411200000,27398.97000000,27472.14000000,27226.33000000,27237.02000000,2455.64136000,1684414799999,67133035.84917910,59233,1169.70197000,31985561.62696780,0
1684414800000,27237.02000000,27283.00000000,27180.17000000,27257.21000000,2118.36446000,1684418399999,57690079.05129270,45700,974.20422000,26531667.70393160,0
1684418400000,27257.21000000,27404.51000000,27021.95000000,27244.99000000,3841.20211000,1684421999999,104571014.62538900,77817,1945.24361000,52963233.21141660,0
1684422000000,27245.00000000,27300.00000000,27045.10000000,27086.77000000,2964.70782000,1684425599999,80513566.69413810,59991,1345.20800000,36539659.61985510,0
1684425600000,27086.78000000,27118.36000000,26981.56000000,27069.56000000,2607.92394000,1684429199999,70569932.24669810,44238,1200.88016000,32498416.19714110,0
1684429200000,27069.55000000,27090.58000000,26361.20000000,26488.99000000,7917.59124000,1684432799999,211441314.07421360,125967,3508.98566000,93704906.26725110,0
1684432800000,26489.00000000,26653.40000000,26409.77000000,26617.62000000,4334.33737000,1684436399999,115134447.30076660,76089,2026.38359000,53832509.39111180,0
1684436400000,26617.62000000,26847.99000000,26572.71000000,26734.01000000,2789.36175000,1684439999999,74520916.87489530,54538,1490.63346000,39823452.52787890,0
1684440000000,26734.01000000,26771.53000000,26691.20000000,26720.63000000,1111.68683000,1684443599999,29722112.37455190,26832,532.46237000,14236339.22903540,0
1684443600000,26720.63000000,27065.27000000,26720.63000000,26917.24000000,2155.55537000,1684447199999,57985021.74933240,45355,1178.08675000,31691930.02447120,0
1684447200000,26917.24000000,26948.14000000,26843.93000000,26891.75000000,792.82654000,1684450799999,21324289.70890250,25777,360.15944000,9687134.35852220,0
1684450800000,26891.74000000,26894.92000000,26817.48000000,26821.28000000,694.80735000,1684454399999,18658815.99024940,20009,287.55694000,7721878.22700280,0
1684454400000,26821.28000000,26929.04000000,26799.28000000,26885.47000000,858.88397000,1684457999999,23069418.28471550,27589,416.24407000,11179885.95827570,0
1684458000000,26885.47000000,26914.64000000,26749.33000000,26809.99000000,971.75973000,1684461599999,26057292.05124520,24138,369.63191000,9911488.74298030,0
1684461600000,26810.00000000,26849.21000000,26762.77000000,26802.05000000,768.22407000,1684465199999,20593863.48365240,19117,323.28569000,8665456.28404150,0
1684465200000,26802.05000000,26874.59000000,26769.35000000,26834.73000000,686.05386000,1684468799999,18409963.31604840,25580,291.76387000,7829943.57272480,0
1684468800000,26834.73000000,26876.25000000,26812.03000000,26875.00000000,567.94706000,1684472399999,15242217.08601800,23254,236.22955000,6340491.01307590,0
1684472400000,26874.99000000,26888.82000000,26827.28000000,26876.45000000,613.86669000,1684475999999,16491107.00933440,22956,255.16904000,6854892.44596880,0
1684476000000,26876.44000000,26938.49000000,26866.05000000,26902.72000000,1116.97452000,1684479599999,30053110.07424110,29565,493.72736000,13284411.80222070,0
1684479600000,26902.72000000,26960.24000000,26844.04000000,26851.38000000,1597.05942000,1684483199999,42957711.70359620,45848,641.22700000,17246690.89873660,0
1684483200000,26851.39000000,26926.61000000,26834.32000000,26886.52000000,844.68404000,1684486799999,22710172.86215040,32346,395.13490000,10623836.80518280,0
1684486800000,26886.53000000,26906.73000000,26819.00000000,26842.18000000,911.71229000,1684490399999,24479780.26670330,29008,376.76767000,10115845.66086140,0
1684490400000,26842.18000000,26876.66000000,26790.72000000,26823.08000000,1055.88297000,1684493999999,28336353.31050570,26307,495.82322000,13306575.40732820,0
1684494000000,26823.08000000,26878.88000000,26798.54000000,26855.89000000,1023.64289000,1684497599999,27472395.25634530,26380,479.91112000,12879720.10418560,0
1684497600000,26855.90000000,26988.20000000,26855.89000000,26909.94000000,1400.69728000,1684501199999,37716837.52900600,34733,715.04590000,19254702.63218470,0
1684501200000,26909.93000000,26955.00000000,26843.20000000,26865.46000000,1042.98471000,1684504799999,28060912.27897000,30288,521.83769000,14039512.88808560,0
1684504800000,26865.47000000,26865.47000000,26762.31000000,26835.33000000,1409.69993000,1684508399999,37793829.68748540,37052,622.06696000,16676609.28924310,0
1684508400000,26835.34000000,27183.60000000,26630.00000000,26883.65000000,6876.15325000,1684511999999,185051084.99870780,124301,3519.84869000,94724659.06485970,0
1684512000000,26883.65000000,26961.34000000,26801.56000000,26837.72000000,1752.64044000,1684515599999,47123005.76011580,39232,854.06644000,22964421.65057040,0
1684515600000,26837.73000000,26973.56000000,26825.00000000,26919.17000000,1328.47539000,1684519199999,35747290.59013850,35088,668.22430000,17981418.99656560,0
1684519200000,26919.16000000,26937.62000000,26872.83000000,26890.80000000,910.10451000,1684522799999,24485888.16580050,26681,487.05918000,13103962.61361870,0
1684522800000,26890.80000000,26890.81000000,26780.73000000,26834.46000000,1018.50532000,1684526399999,27329282.77990300,28862,464.08044000,12452131.64357580,0
1684526400000,26834.47000000,26875.81000000,26807.73000000,26831.04000000,599.06929000,1684529999999,16079441.09315150,19378,286.71293000,7694954.11735890,0
1684530000000,26831.03000000,26906.13000000,26826.57000000,26906.12000000,556.46863000,1684533599999,14951556.79703630,19529,305.53001000,8208641.60779980,0
1684533600000,26906.13000000,26921.21000000,26862.18000000,26871.15000000,454.80868000,1684537199999,12226813.26968780,15341,213.64668000,5743317.56426990,0
1684537200000,26871.15000000,26900.00000000,26864.03000000,26880.26000000,387.83650000,1684540799999,10425429.50874630,13722,189.21350000,5086126.62336620,0
1684540800000,26880.26000000,26908.42000000,26825.11000000,26845.71000000,564.98609000,1684544399999,15177016.55081330,24339,257.26718000,6910765.84393780,0
1684544400000,26845.71000000,26885.86000000,26845.54000000,26858.98000000,270.63860000,1684547999999,7269188.28513470,14041,137.13224000,3683198.87315100,0
1684548000000,26858.98000000,26870.05000000,26832.36000000,26839.63000000,327.99884000,1684551599999,8807418.05025620,12311,138.35650000,3715217.29370260,0
1684551600000,26839.63000000,26874.74000000,26839.62000000,26865.58000000,318.51343000,1684555199999,8554463.72023580,16334,171.26475000,4599586.79872900,0
1684555200000,26865.59000000,26873.63000000,26851.11000000,26873.63000000,337.53628000,1684558799999,9066916.46816150,15527,147.76932000,3969283.14306580,0
1684558800000,26873.62000000,26873.63000000,26840.00000000,26869.36000000,358.13357000,1684562399999,9620014.34704380,18345,148.14926000,3979400.40810540,0
1684562400000,26869.36000000,26870.00000000,26835.10000000,26854.04000000,530.46360000,1684565999999,14245683.70337970,22696,224.68766000,6034278.12149180,0
1684566000000,26854.05000000,26857.21000000,26840.00000000,26854.98000000,338.19574000,1684569599999,9080215.62600830,17655,145.04893000,3894423.20834360,0
1684569600000,26854.98000000,26917.38000000,26854.97000000,26908.98000000,465.98316000,1684573199999,12526303.30830290,21982,242.42907000,6516630.18777670,0
1684573200000,26908.99000000,26913.53000000,26869.96000000,26880.31000000,566.81186000,1684576799999,15242099.10974900,16715,237.47429000,6385290.02182460,0
1684576800000,26880.31000000,26902.68000000,26874.88000000,26887.08000000,424.02931000,1684580399999,11401611.02484330,15376,196.90731000,5294328.14294150,0
1684580400000,26887.08000000,26904.11000000,26871.78000000,26880.06000000,379.04245000,1684583999999,10190208.88223110,16624,148.51699000,3992595.05070090,0
1684584000000,26880.05000000,26945.66000000,26880.05000000,26895.77000000,656.69076000,1684587599999,17671460.26750250,21444,324.81498000,8740252.07441750,0
1684587600000,26895.77000000,26916.76000000,26875.51000000,26889.11000000,627.69597000,1684591199999,16879731.43111560,18321,263.69739000,7090867.90450700,0
1684591200000,26889.12000000,26928.23000000,26889.11000000,26920.01000000,540.29829000,1684594799999,14538702.39162970,17237,290.43420000,7815301.88195120,0
1684594800000,26920.02000000,26976.00000000,26891.60000000,26945.66000000,767.49336000,1684598399999,20672468.14010420,24256,387.08918000,10427169.87951290,0
1684598400000,26945.67000000,26948.19000000,26913.25000000,26918.46000000,424.56655000,1684601999999,11434273.59085220,15913,188.70015000,5082210.10398010,0
1684602000000,26918.46000000,27146.22000000,26917.69000000,27139.45000000,1493.95747000,1684605599999,40399075.95201260,36276,863.11345000,23339936.40676760,0
1684605600000,27139.46000000,27150.00000000,27027.14000000,27029.05000000,2061.90664000,1684609199999,55874817.20657910,38785,918.39827000,24893211.58849150,0
1684609200000,27029.04000000,27073.61000000,26969.55000000,27063.03000000,940.38514000,1684612799999,25421064.80921100,28404,434.53420000,11746163.98095650,0
1684612800000,27063.04000000,27091.95000000,27004.16000000,27011.29000000,575.07562000,1684616399999,15553878.82890720,21254,243.79553000,6593650.14281490,0
1684616400000,27011.29000000,27055.69000000,26967.18000000,27033.03000000,580.97902000,1684619999999,15690752.06774160,18053,260.85851000,7044735.53322640,0
1684620000000,27033.02000000,27068.06000000,27011.31000000,27067.32000000,314.66996000,1684623599999,8509317.07292420,14255,149.07814000,4031281.00553780,0
1684623600000,27067.31000000,27129.36000000,27045.73000000,27102.43000000,568.49547000,1684627199999,15398972.91042740,15239,250.42618000,6783147.03822930,0
1684627200000,27102.42000000,27277.55000000,27063.09000000,27237.75000000,1460.27722000,1684630799999,39703477.73728240,32973,733.12108000,19934829.77160190,0
1684630800000,27237.76000000,27257.19000000,27150.95000000,27158.79000000,820.46066000,1684634399999,22319652.84477310,20849,359.92185000,9790842.45570550,0
1684634400000,27158.79000000,27191.04000000,27145.59000000,27168.54000000,544.77241000,1684637999999,14800056.38030100,15834,262.35711000,7127870.93974070,0
1684638000000,27168.53000000,27191.10000000,27156.60000000,27176.22000000,367.38889000,1684641599999,9982480.46233760,18654,163.72142000,4448488.69419540,0
1684641600000,27176.22000000,27176.22000000,27118.00000000,27129.32000000,462.73225000,1684645199999,12565739.13290840,16080,183.96387000,4995565.20457170,0
1684645200000,27129.32000000,27138.34000000,27089.74000000,27098.85000000,668.41698000,1684648799999,18123694.65053080,15642,304.01727000,8242668.57337380,0
1684648800000,27098.84000000,27103.00000000,27065.01000000,27083.85000000,484.56662000,1684652399999,13124436.49614800,14516,171.16074000,4636105.64523470,0
1684652400000,27083.85000000,27083.86000000,27047.88000000,27054.99000000,573.34622000,1684655999999,15517985.51514980,17506,227.56839000,6158973.74653870,0
1684656000000,27055.00000000,27072.67000000,27025.74000000,27042.87000000,503.95228000,1684659599999,13630319.03839630,16949,227.69486000,6158294.17159100,0
1684659600000,27042.88000000,27077.22000000,27030.00000000,27077.21000000,486.32887000,1684663199999,13156435.77296250,15940,226.80208000,6135705.56054090,0
1684663200000,27077.22000000,27085.81000000,26890.39000000,26955.00000000,1582.39716000,1684666799999,42662597.82138400,34561,684.77950000,18457415.18782680,0
1684666800000,26954.99000000,26955.00000000,26776.23000000,26829.94000000,2524.77054000,1684670399999,67846201.33898840,43754,1029.49724000,27665131.12578070,0
1684670400000,26829.93000000,26949.82000000,26803.58000000,26930.01000000,1672.18181000,1684673999999,44911111.72387780,33072,869.52637000,23354198.53795500,0
1684674000000,26930.00000000,26935.79000000,26888.07000000,26890.69000000,637.30013000,1684677599999,17153464.03230120,20416,270.58150000,7282890.26159210,0
1684677600000,26890.69000000,26972.21000000,26881.00000000,26898.32000000,850.35544000,1684681199999,22902287.29144330,25840,451.36017000,12154998.52795410,0
1684681200000,26898.32000000,26977.00000000,26811.00000000,26898.97000000,1138.95152000,1684684799999,30627134.04042680,35298,508.73042000,13680183.91467240,0
1684684800000,26898.97000000,26916.81000000,26851.65000000,26886.43000000,707.36867000,1684688399999,19018491.23156500,27275,346.67571000,9319718.23509080,0
1684688400000,26886.42000000,26933.33000000,26832.98000000,26871.55000000,831.38138000,1684691999999,22349611.18098860,28189,400.91397000,10777440.81199110,0
1684692000000,26871.55000000,26894.75000000,26846.38000000,26872.28000000,608.30466000,1684695599999,16343420.07636500,20464,280.61482000,7538844.26438030,0
1684695600000,26872.27000000,26916.99000000,26855.80000000,26902.12000000,632.57797000,1684699199999,17005511.25215620,19279,361.73945000,9724337.22811920,0
1684699200000,26902.13000000,26926.29000000,26820.00000000,26845.80000000,714.82489000,1684702799999,19213278.43464700,19707,369.79553000,9938148.13604530,0
1684702800000,26845.79000000,26846.65000000,26666.03000000,26745.15000000,2132.48646000,1684706399999,57016942.69541520,43650,918.95845000,24566551.84310300,0
1684706400000,26745.15000000,26794.81000000,26731.42000000,26754.81000000,515.25099000,1684709999999,13792769.91675120,16219,269.07554000,7202413.04702600,0
1684710000000,26754.82000000,26804.63000000,26726.15000000,26747.78000000,427.47877000,1684713599999,11446471.21234260,16270,232.86225000,6235231.44743640,0
1684713600000,26747.78000000,26779.54000000,26549.29000000,26656.11000000,1814.57122000,1684717199999,48337252.61417660,46881,801.14651000,21339136.25856830,0
1684717200000,26656.10000000,26688.23000000,26560.00000000,26584.17000000,1348.42270000,1684720799999,35907026.88270580,32441,688.42802000,18331497.39592580,0
1684720800000,26584.17000000,26666.04000000,26538.21000000,26649.67000000,1427.40856000,1684724399999,37988444.37332160,30076,727.93809000,19369559.97909630,0
1684724400000,26649.67000000,26675.69000000,26635.77000000,26644.80000000,627.38681000,1684727999999,16722725.64414240,17462,279.59981000,7452393.34517320,0
1684728000000,26644.80000000,26728.79000000,26643.12000000,26691.67000000,767.58316000,1684731599999,20482175.05649700,19350,368.19535000,9824572.66706460,0
1684731600000,26691.66000000,26800.00000000,26691.66000000,26756.09000000,941.74353000,1684735199999,25190048.08091760,23882,464.83481000,12433156.63613260,0
1684735200000,26756.08000000,26913.14000000,26751.46000000,26821.69000000,1452.87038000,1684738799999,39004217.04217840,40960,722.28504000,19389012.31108600,0
1684738800000,26821.68000000,26875.77000000,26795.03000000,26843.13000000,857.76414000,1684742399999,23021925.69039460,24643,371.34484000,9966427.18819030,0
1684742400000,26843.12000000,26900.00000000,26826.62000000,26826.62000000,694.36389000,1684745999999,18654877.22947880,22546,301.75837000,8106974.66431580,0
1684746000000,26826.62000000,26887.62000000,26824.66000000,26862.57000000,601.11258000,1684749599999,16143981.53642850,22037,312.33213000,8388192.58242490,0
1684749600000,26862.56000000,26875.56000000,26795.75000000,26831.77000000,661.21279000,1684753199999,17742034.46251930,23872,285.39541000,7657617.23741020,0
1684753200000,26831.77000000,26834.12000000,26767.34000000,26826.78000000,668.56744000,1684756799999,17916363.57601610,22028,318.75162000,8541583.82741910,0
1684756800000,26826.79000000,26866.00000000,26731.00000000,26731.60000000,971.30340000,1684760399999,26027313.17987290,30664,411.33548000,11023380.30740540,0
1684760400000,26731.61000000,27099.89000000,26702.91000000,27007.00000000,3265.09349000,1684763999999,87986577.96604400,74474,1783.83775000,48070160.20067200,0
1684764000000,27007.01000000,27041.34000000,26769.49000000,26957.28000000,2749.78470000,1684767599999,74002834.51394600,67514,1358.07542000,36542254.38934640,0
1684767600000,26957.27000000,26977.23000000,26811.73000000,26877.18000000,1426.88984000,1684771199999,38357319.78921070,38909,610.69629000,16413278.45248350,0
1684771200000,26877.17000000,26925.10000000,26835.65000000,26873.16000000,1066.53729000,1684774799999,28665467.68913010,29443,446.89886000,12010717.98714610,0
1684774800000,26873.16000000,26896.87000000,26781.99000000,26850.16000000,1296.73483000,1684778399999,34789465.93779470,34142,597.42596000,16027721.14235390,0
1684778400000,26850.16000000,26930.00000000,26836.44000000,26880.19000000,901.94161000,1684781999999,24249318.90793890,24555,460.96300000,12394113.91489230,0
1684782000000,26880.19000000,26889.96000000,26819.10000000,26862.43000000,883.21086000,1684785599999,23714114.56797580,24488,362.52126000,9733366.94485700,0
1684785600000,26862.43000000,26934.93000000,26833.21000000,26895.13000000,525.78120000,1684789199999,14131132.65797370,18637,262.18469000,7047631.24090120,0
1684789200000,26895.14000000,26959.52000000,26880.44000000,26900.52000000,576.12171000,1684792799999,15508021.78248960,19373,273.96232000,7374083.36506040,0
1684792800000,26900.52000000,26913.78000000,26872.02000000,26872.03000000,371.21800000,1684796399999,9981620.49487890,14356,149.32934000,4015212.76326270,0
1684796400000,26872.02000000,26883.17000000,26834.45000000,26849.27000000,561.21415000,1684799999999,15070737.04824240,14378,280.43888000,7530731.65849390,0
1684800000000,26849.28000000,26936.58000000,26798.11000000,26822.33000000,824.15766000,1684803599999,22147635.91520430,23466,353.69477000,9505320.88516980,0
1684803600000,26822.34000000,27110.00000000,26803.36000000,26994.98000000,3103.48337000,1684807199999,83775278.55220050,55087,1781.22657000,48080322.88994210,0
1684807200000,26994.98000000,27173.53000000,26994.97000000,27128.42000000,2379.27506000,1684810799999,64389941.91568240,37393,1302.86439000,35262435.19249420,0
1684810800000,27128.41000000,27442.03000000,27115.20000000,27366.67000000,5427.82964000,1684814399999,148236290.94413540,91938,2998.72789000,81888886.97590250,0
1684814400000,27366.67000000,27435.34000000,27338.35000000,27381.65000000,3187.08987000,1684817999999,87267323.40199400,55550,1525.34438000,41764346.02366980,0
1684818000000,27381.64000000,27495.83000000,27366.69000000,27387.49000000,2396.74337000,1684821599999,65701571.87905600,42901,1233.26455000,33808264.89336320,0
1684821600000,27387.50000000,27426.52000000,27278.18000000,27292.49000000,2210.67511000,1684825199999,60443307.97228660,45947,1028.31467000,28114562.94407040,0
1684825200000,27292.50000000,27324.28000000,27205.01000000,27304.40000000,1584.70412000,1684828799999,43230221.56536540,40772,754.79175000,20591086.74793930,0
1684828800000,27304.40000000,27337.00000000,27250.32000000,27334.52000000,1097.53462000,1684832399999,29955768.50506740,26630,508.15023000,13870288.34432400,0
1684832400000,27334.52000000,27347.07000000,27269.86000000,27273.54000000,1137.51824000,1684835999999,31053910.86832480,25060,512.94842000,14003007.60838420,0
1684836000000,27273.54000000,27334.78000000,27253.27000000,27327.80000000,922.81316000,1684839599999,25183741.17665350,22472,436.13475000,11902112.87535190,0
1684839600000,27327.80000000,27349.00000000,27283.22000000,27337.36000000,876.93211000,1684843199999,23959800.85033620,22367,395.36299000,10801985.30533700,0
1684843200000,27337.36000000,27386.26000000,27240.45000000,27284.78000000,1444.60836000,1684846799999,39471961.40906580,31992,641.16128000,17519395.53935300,0
1684846800000,27284.77000000,27306.72000000,27175.19000000,27236.03000000,1841.35580000,1684850399999,50187710.70210050,42652,826.28603000,22521895.97525440,0
1684850400000,27236.04000000,27358.22000000,27233.17000000,27321.35000000,1436.29183000,1684853999999,39215988.89812650,33051,688.40590000,18795026.31198460,0
1684854000000,27321.34000000,27359.93000000,27291.02000000,27320.05000000,1259.92714000,1684857599999,34419637.27167630,30019,538.22092000,14703557.47638460,0
1684857600000,27320.04000000,27328.48000000,27200.16000000,27229.23000000,1338.80023000,1684861199999,36500761.93868060,31862,521.09914000,14206727.36267950,0
1684861200000,27229.24000000,27270.23000000,27185.52000000,27203.71000000,1066.45387000,1684864799999,29028894.12922950,27351,497.36542000,13537783.38764390,0
1684864800000,27203.71000000,27219.97000000,27119.00000000,27139.01000000,1406.66368000,1684868399999,38213024.07530670,31242,645.87815000,17545598.07623890,0
1684868400000,27139.01000000,27219.48000000,27100.79000000,27181.22000000,1136.08024000,1684871999999,30866966.89646460,27843,498.57487000,13545362.21619250,0
1684872000000,27181.23000000,27242.67000000,27151.38000000,27215.11000000,1131.92459000,1684875599999,30777254.80907660,25273,589.15276000,16017700.45837320,0
1684875600000,27215.10000000,27239.41000000,27187.56000000,27200.38000000,486.93209000,1684879199999,13249199.74466150,15613,217.42887000,5916201.10873050,0
1684879200000,27200.37000000,27221.12000000,27178.09000000,27194.91000000,573.16334000,1684882799999,15589610.36132940,16634,246.89630000,6714948.58134420,0
1684882800000,27194.91000000,27249.38000000,27192.35000000,27219.61000000,429.88108000,1684886399999,11699977.82035070,13284,224.90617000,6120960.08512180,0
1684886400000,27219.61000000,27219.61000000,27124.91000000,27156.70000000,803.33097000,1684889999999,21832170.84677590,24896,342.42713000,9306529.92681070,0
1684890000000,27156.71000000,27188.93000000,27134.99000000,27138.19000000,673.22575000,1684893599999,18284547.77438310,21028,282.78735000,7680523.52170910,0
1684893600000,27138.20000000,27170.71000000,27111.00000000,27161.76000000,612.33363000,1684897199999,16627937.90579330,18325,266.71842000,7242426.95955590,0
1684897200000,27161.75000000,27164.59000000,26649.88000000,26786.00000000,6221.40696000,1684900799999,167038856.09969590,100626,2835.58731000,76107123.47406730,0
1684900800000,26786.01000000,26812.63000000,26704.71000000,26804.12000000,2292.11510000,1684904399999,61336280.62799590,42277,1117.59239000,29908710.03018390,0
1684904400000,26804.11000000,26830.42000000,26718.03000000,26775.45000000,1847.73988000,1684907999999,49498728.53949640,35843,937.99647000,25129146.21940660,0
1684908000000,26775.44000000,26775.45000000,26613.00000000,26712.55000000,1656.34699000,1684911599999,44249689.56480830,39088,764.45077000,20422644.40291350,0
1684911600000,26712.56000000,26757.72000000,26646.00000000,26678.67000000,1519.91544000,1684915199999,40592985.60794070,37847,743.02225000,19843707.65284650,0
1684915200000,26678.67000000,26754.02000000,26670.00000000,26748.58000000,1372.73962000,1684918799999,36681165.26980640,28922,715.81956000,19126575.53601720,0
1684918800000,26748.58000000,26839.02000000,26737.40000000,26750.80000000,1723.75942000,1684922399999,46166531.70298850,35426,957.60901000,25647483.89975560,0
1684922400000,26750.80000000,26762.60000000,26715.06000000,26730.00000000,1033.32953000,1684925999999,27624290.81277140,25290,509.04389000,13607432.83815320,0
1684926000000,26730.01000000,26764.91000000,26680.64000000,26742.24000000,1102.61352000,1684929599999,29459525.12627650,26939,569.50536000,15215758.21078300,0
1684929600000,26742.25000000,26742.25000000,26661.05000000,26695.41000000,1301.37294000,1684933199999,34754820.36548160,28935,619.96731000,16556504.85908980,0
1684933200000,26695.41000000,26709.62000000,26274.69000000,26442.86000000,5577.53705000,1684936799999,147710518.32974480,94229,2543.24276000,67327872.90345240,0
1684936800000,26442.85000000,26442.86000000,26144.36000000,26254.93000000,6194.40860000,1684940399999,162938072.14465530,96110,2948.64083000,77568128.84610870,0
1684940400000,26254.93000000,26377.63000000,26080.50000000,26314.69000000,5950.33781000,1684943999999,156090107.46255700,90023,3097.85462000,81273584.58453650,0
1684944000000,26314.69000000,26326.47000000,26159.97000000,26238.01000000,2384.09871000,1684947599999,62533751.10872820,44401,1239.62592000,32513636.98069950,0
1684947600000,26238.01000000,26358.99000000,26170.18000000,26285.01000000,2314.20204000,1684951199999,60792246.77256020,37882,1241.20223000,32605553.63505690,0
1684951200000,26285.01000000,26324.41000000,26214.00000000,26220.55000000,1901.30293000,1684954799999,49943555.43558690,33224,909.49336000,23889219.52940990,0
1684954800000,26220.55000000,26397.64000000,26201.67000000,26252.33000000,2349.96235000,1684958399999,61795762.10945050,40509,1171.28517000,30802214.85515460,0
1684958400000,26252.34000000,26486.46000000,26242.62000000,26404.18000000,2878.77545000,1684961999999,75937036.87631360,47336,1539.53932000,40605860.93233240,0
1684962000000,26404.18000000,26464.65000000,26310.48000000,26368.66000000,1223.45586000,1684965599999,32298325.57182390,27225,642.68037000,16965044.50549670,0
1684965600000,26368.66000000,26406.00000000,26313.47000000,26348.52000000,746.24121000,1684969199999,19670396.23831000,19907,325.98884000,8592226.50707620,0
1684969200000,26348.52000000,26394.16000000,26318.25000000,26329.01000000,712.51394000,1684972799999,18778933.16041090,16479,376.83127000,9932271.00572770,0
1684972800000,26329.00000000,26394.37000000,26197.12000000,26236.47000000,1510.80228000,1684976399999,39702598.05091190,32410,687.06095000,18059106.99626240,0
1684976400000,26236.46000000,26318.58000000,25871.89000000,26124.08000000,4961.18524000,1684979999999,129273860.69776370,82480,2292.72385000,59752409.59248100,0
1684980000000,26124.08000000,26147.00000000,26052.88000000,26122.71000000,980.06435000,1684983599999,25582559.28168490,22804,487.80257000,12732540.01720990,0
1684983600000,26122.72000000,26227.71000000,26122.71000000,26183.72000000,1286.50113000,1684987199999,33680753.68548410,26728,634.65177000,16614228.09756930,0
1684987200000,26183.73000000,26269.30000000,26153.00000000,26224.39000000,1119.75205000,1684990799999,29352781.14989000,25483,518.21381000,13584644.72107610,0
1684990800000,26224.39000000,26279.45000000,26214.40000000,26260.12000000,876.80372000,1684994399999,23011152.23344110,20045,380.03616000,9974298.09147730,0
1684994400000,26260.11000000,26300.00000000,26220.01000000,26261.27000000,918.14311000,1684997999999,24114841.44775390,24174,418.93695000,11003382.76767890,0
1684998000000,26261.26000000,26267.29000000,26126.76000000,26131.27000000,1260.39696000,1685001599999,33008357.73675870,32711,545.78248000,14291730.98798280,0
1685001600000,26131.27000000,26252.26000000,26128.37000000,26223.87000000,1292.58748000,1685005199999,33869708.67360860,27670,613.84471000,16083818.94951260,0
1685005200000,26223.87000000,26286.76000000,26223.04000000,26284.76000000,924.32631000,1685008799999,24262533.91536580,23636,483.57380000,12694271.32911360,0
1685008800000,26284.76000000,26302.88000000,26213.79000000,26248.18000000,941.55516000,1685012399999,24718860.93873030,22071,428.55287000,11251488.62051630,0
1685012400000,26248.17000000,26335.16000000,26205.84000000,26296.62000000,1191.27834000,1685015999999,31286627.41790380,26000,516.19756000,13558703.12155830,0
1685016000000,26296.61000000,26499.99000000,26296.61000000,26403.52000000,3353.24498000,1685019599999,88547127.77386280,54188,1757.86273000,46415338.55937680,0
1685019600000,26403.52000000,26432.96000000,26269.53000000,26338.37000000,2000.33420000,1685023199999,52718994.32532160,39660,861.02983000,22693537.21278310,0
1685023200000,26338.36000000,26426.85000000,26287.90000000,26364.65000000,1932.76207000,1685026799999,50950506.69954730,36581,967.90575000,25513793.87899810,0
1685026800000,26364.66000000,26391.71000000,26168.60000000,26226.12000000,2252.36031000,1685030399999,59151931.96673300,43739,981.57566000,25781221.64864500,0
1685030400000,26226.12000000,26320.03000000,26207.47000000,26276.73000000,1544.87957000,1685033999999,40563286.18430750,29349,729.08599000,19141836.01300610,0
